jour_fin,fenetre_jours,code_commune,section_naf,nom_commune,libelle_section_naf,nb_creations,nb_immatriculations,nb_transferts,nb_ventes_fonds,nb_modifications,nb_radiations,nb_sauvegardes,nb_redressements,nb_liquidations,nb_plans_cession,nb_defaillances,nb_depots_comptes,nb_evenements,solde_net
2026-09-22,30,34063,J,Caux,Information et communication,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34063,S,Caux,Autres activites de services,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34063,Z,Caux,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34065,Z,Cazedarnes,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34068,G,Cazouls-d'Hérault,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34071,Z,Ceilhes-et-Rocozels,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34074,G,Cessenon-sur-Orb,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34074,K,Cessenon-sur-Orb,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34074,L,Cessenon-sur-Orb,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34074,Z,Cessenon-sur-Orb,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34077,H,Clapiers,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34077,K,Clapiers,Activites financieres et d'assurance,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34077,L,Clapiers,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34077,P,Clapiers,Enseignement,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34078,C,Claret,Industrie manufacturiere,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34078,I,Claret,Hebergement et restauration,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2026-09-22,30,34078,L,Claret,Activites immobilieres,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34079,Q,Clermont-l'Hérault,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34079,A,Clermont-l'Hérault,"Agriculture, sylviculture et peche",0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34079,C,Clermont-l'Hérault,Industrie manufacturiere,0,0,0,0,0,0,0,0,1,0,1,0,1,-1
2026-09-22,30,34079,S,Clermont-l'Hérault,Autres activites de services,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34079,Z,Clermont-l'Hérault,Secteur non renseigne,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34079,N,Clermont-l'Hérault,Services administratifs et de soutien,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34081,Z,Colombiers,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34081,I,Colombiers,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34082,Z,Combaillaux,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34082,L,Combaillaux,Activites immobilieres,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34082,M,Combaillaux,"Activites specialisees, scientifiques et techniques",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34084,L,Corneilhan,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34087,G,Cournonsec,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34087,L,Cournonsec,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34087,M,Cournonsec,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34088,F,Cournonterral,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34088,G,Cournonterral,"Commerce, reparation d'automobiles",0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34089,J,Creissan,Information et communication,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34090,L,Le Crès,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34090,R,Le Crès,"Arts, spectacles et activites recreatives",0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34090,C,Le Crès,Industrie manufacturiere,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34090,G,Le Crès,"Commerce, reparation d'automobiles",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34090,Z,Le Crès,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34095,E,Fabrègues,"Eau, assainissement, dechets",0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34095,R,Fabrègues,"Arts, spectacles et activites recreatives",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34095,L,Fabrègues,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34095,N,Fabrègues,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34096,F,Faugères,Construction,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34096,Z,Faugères,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34097,A,Félines-Minervois,"Agriculture, sylviculture et peche",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34101,K,Florensac,Activites financieres et d'assurance,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34108,F,Frontignan,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34108,M,Frontignan,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34109,Z,Gabian,Secteur non renseigne,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34109,G,Gabian,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34111,L,Ganges,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34111,Z,Ganges,Secteur non renseigne,0,0,0,0,0,0,0,0,1,0,1,0,1,-1
2026-09-22,30,34112,G,Garrigues,"Commerce, reparation d'automobiles",0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34113,Z,Gigean,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34114,I,Gignac,Hebergement et restauration,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34116,I,Grabels,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34116,K,Grabels,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34120,G,Jacou,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34120,H,Jacou,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34120,L,Jacou,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34120,M,Jacou,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34120,R,Jacou,"Arts, spectacles et activites recreatives",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34120,Z,Jacou,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34120,N,Jacou,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34120,K,Jacou,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34122,L,Jonquières,Activites immobilieres,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34123,J,Juvignac,Information et communication,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34126,Q,Lamalou-les-Bains,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34126,M,Lamalou-les-Bains,"Activites specialisees, scientifiques et techniques",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34127,S,Lansargues,Autres activites de services,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34127,N,Lansargues,Services administratifs et de soutien,0,0,0,0,0,0,0,0,1,0,1,0,1,-1
2026-09-22,30,34127,G,Lansargues,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34127,L,Lansargues,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34127,P,Lansargues,Enseignement,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34127,Z,Lansargues,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34128,F,Laroque,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34128,I,Laroque,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34129,G,Lattes,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,1,0,1,0,1,-1
2026-09-22,30,34129,P,Lattes,Enseignement,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34129,H,Lattes,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34129,J,Lattes,Information et communication,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34130,A,Laurens,"Agriculture, sylviculture et peche",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34134,G,Lavérune,"Commerce, reparation d'automobiles",0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34135,J,Lespignan,Information et communication,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34136,C,Lézignan-la-Cèbe,Industrie manufacturiere,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34136,J,Lézignan-la-Cèbe,Information et communication,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34139,C,Lieuran-lès-Béziers,Industrie manufacturiere,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34139,Z,Lieuran-lès-Béziers,Secteur non renseigne,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34140,G,Lignan-sur-Orb,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34142,H,Lodève,Transports et entreposage,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34142,I,Lodève,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34142,M,Lodève,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34143,G,Loupian,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34143,H,Loupian,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34143,Z,Loupian,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34145,I,Lunel,Hebergement et restauration,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34145,H,Lunel,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34145,Q,Lunel,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34145,N,Lunel,Services administratifs et de soutien,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34146,N,Lunel-Viel,Services administratifs et de soutien,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34146,L,Lunel-Viel,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34150,H,Marseillan,Transports et entreposage,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34150,G,Marseillan,"Commerce, reparation d'automobiles",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34151,K,Marsillargues,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34151,I,Marsillargues,Hebergement et restauration,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34151,L,Marsillargues,Activites immobilieres,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34151,Z,Marsillargues,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34153,M,Les Matelles,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34154,P,Mauguio,Enseignement,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34154,H,Mauguio,Transports et entreposage,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34154,L,Mauguio,Activites immobilieres,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34154,S,Mauguio,Autres activites de services,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34155,F,Maureilhan,Construction,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34155,G,Maureilhan,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34157,L,Mèze,Activites immobilieres,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34157,R,Mèze,"Arts, spectacles et activites recreatives",0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34157,K,Mèze,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34157,N,Mèze,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34159,Z,Mireval,Secteur non renseigne,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34161,Z,Montady,Secteur non renseigne,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34161,C,Montady,Industrie manufacturiere,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34161,G,Montady,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34162,C,Montagnac,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34162,H,Montagnac,Transports et entreposage,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34162,K,Montagnac,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34162,A,Montagnac,"Agriculture, sylviculture et peche",0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34162,M,Montagnac,"Activites specialisees, scientifiques et techniques",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34164,M,Montaud,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34166,Q,Montblanc,Sante humaine et action sociale,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34169,F,Montferrier-sur-Lez,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34169,L,Montferrier-sur-Lez,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34174,I,Moulès-et-Baucels,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34174,Z,Moulès-et-Baucels,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34176,M,Mudaison,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34176,Z,Mudaison,Secteur non renseigne,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34183,G,Nissan-lez-Enserune,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34183,I,Nissan-lez-Enserune,Hebergement et restauration,0,0,0,0,0,0,0,0,1,0,1,0,1,-1
2026-09-22,30,34183,S,Nissan-lez-Enserune,Autres activites de services,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34183,M,Nissan-lez-Enserune,"Activites specialisees, scientifiques et techniques",0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34184,I,Nizas,Hebergement et restauration,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34184,L,Nizas,Activites immobilieres,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34186,N,Octon,Services administratifs et de soutien,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34186,Z,Octon,Secteur non renseigne,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34187,F,Olargues,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34189,Z,Olonzac,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34191,G,Pailhès,"Commerce, reparation d'automobiles",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34192,J,Palavas-les-Flots,Information et communication,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34194,A,Paulhan,"Agriculture, sylviculture et peche",0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34194,G,Paulhan,"Commerce, reparation d'automobiles",0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34194,C,Paulhan,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34194,Z,Paulhan,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34198,I,Pérols,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34198,C,Pérols,Industrie manufacturiere,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34199,I,Pézenas,Hebergement et restauration,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34199,K,Pézenas,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34199,F,Pézenas,Construction,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34199,L,Pézenas,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34202,Q,Pignan,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34203,S,Pinet,Autres activites de services,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34207,K,Pomérols,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34207,Z,Pomérols,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34207,M,Pomérols,"Activites specialisees, scientifiques et techniques",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34207,F,Pomérols,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34209,F,Portiragnes,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34209,G,Portiragnes,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34209,Z,Portiragnes,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34210,M,Le Pouget,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34210,Z,Le Pouget,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34211,Z,Le Poujol-sur-Orb,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34213,J,Poussan,Information et communication,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34213,K,Poussan,Activites financieres et d'assurance,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34213,M,Poussan,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34213,C,Poussan,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34213,Q,Poussan,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34214,Z,Pouzolles,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34217,I,Prades-le-Lez,Hebergement et restauration,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34217,K,Prades-le-Lez,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34217,M,Prades-le-Lez,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34223,L,Puimisson,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34227,G,Restinclières,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34227,Z,Restinclières,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34227,M,Restinclières,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34239,H,Saint-André-de-Sangonis,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34239,S,Saint-André-de-Sangonis,Autres activites de services,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34239,I,Saint-André-de-Sangonis,Hebergement et restauration,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34240,F,Saint-Aunès,Construction,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34240,G,Saint-Aunès,"Commerce, reparation d'automobiles",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34240,Z,Saint-Aunès,Secteur non renseigne,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34242,K,Saint-Bauzille-de-Montmel,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34243,G,Saint-Bauzille-de-Putois,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34243,M,Saint-Bauzille-de-Putois,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34243,Z,Saint-Bauzille-de-Putois,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34244,S,Saint-Brès,Autres activites de services,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34246,Z,Entre-Vignes,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34247,M,Saint-Clément-de-Rivière,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34247,P,Saint-Clément-de-Rivière,Enseignement,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34247,C,Saint-Clément-de-Rivière,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34247,L,Saint-Clément-de-Rivière,Activites immobilieres,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34249,Q,Saint-Drézéry,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34249,Z,Saint-Drézéry,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34249,F,Saint-Drézéry,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34254,H,Saint-Félix-de-Lodez,Transports et entreposage,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34254,K,Saint-Félix-de-Lodez,Activites financieres et d'assurance,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34255,G,Saint-Gély-du-Fesc,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34255,N,Saint-Gély-du-Fesc,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34255,S,Saint-Gély-du-Fesc,Autres activites de services,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34255,M,Saint-Gély-du-Fesc,"Activites specialisees, scientifiques et techniques",0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34258,G,Saint-Geniès-de-Fontedit,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34259,G,Saint-Georges-d'Orques,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,0,1,1
2026-09-22,30,34259,L,Saint-Georges-d'Orques,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34262,Z,Saint-Guiraud,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34263,Z,Saint-Hilaire-de-Beauvoir,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34267,Z,Saint-Jean-de-Fos,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34269,C,Saint-Jean-de-Minervois,Industrie manufacturiere,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2026-09-22,30,34270,P,Saint-Jean-de-Védas,Enseignement,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34270,F,Saint-Jean-de-Védas,Construction,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34270,I,Saint-Jean-de-Védas,Hebergement et restauration,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34272,L,Saint-Just,Activites immobilieres,0,0,0,0,0,1,0,0,0,0,0,0,1,-1
2026-09-22,30,34274,M,Saint-Martin-de-Londres,"Activites specialisees, scientifiques et techniques",0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026-09-22,30,34274,I,Saint-Martin-de-Londres,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34274,L,Saint-Martin-de-Londres,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026-09-22,30,34276,K,Saint-Mathieu-de-Tréviers,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,1,1,0
