jour_fin,fenetre_jours,code_commune,section_naf,nom_commune,libelle_section_naf,nb_creations,nb_immatriculations,nb_transferts,nb_ventes_fonds,nb_modifications,nb_radiations,nb_sauvegardes,nb_redressements,nb_liquidations,nb_plans_cession,nb_defaillances,nb_depots_comptes,nb_evenements,solde_net
2026-09-22,30,34145,K,Lunel,Activites financieres et d'assurance,0,0,0,0,1,0,0,0,0,0,0,2,3,0
2026-09-22,30,34148,G,Maraussan,"Commerce, reparation d'automobiles",1,0,1,0,1,0,0,0,0,0,0,0,3,1
2026-09-22,30,34150,Z,Marseillan,Secteur non renseigne,0,0,0,0,0,0,0,0,0,0,0,2,3,0
2026-09-22,30,34154,H,Mauguio,Transports et entreposage,2,0,0,0,1,0,0,0,0,0,0,0,3,2
2026-09-22,30,34154,S,Mauguio,Autres activites de services,0,0,0,0,0,0,0,0,1,0,1,2,3,-1
2026-09-22,30,34154,Z,Mauguio,Secteur non renseigne,2,0,0,0,1,0,0,0,0,0,0,0,3,2
2026-09-22,30,34157,N,Mèze,Services administratifs et de soutien,0,0,1,0,0,0,0,0,1,0,1,1,3,-1
2026-09-22,30,34157,K,Mèze,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2026-09-22,30,34157,L,Mèze,Activites immobilieres,0,0,0,0,1,0,0,0,0,0,0,2,3,0
2026-09-22,30,34162,H,Montagnac,Transports et entreposage,1,0,0,0,0,2,0,0,0,0,0,0,3,-1
2026-09-22,30,34178,G,Murviel-lès-Béziers,"Commerce, reparation d'automobiles",0,0,0,0,0,1,0,0,0,0,0,2,3,-1
2026-09-22,30,34180,F,Nébian,Construction,2,0,0,0,0,0,0,0,0,0,0,1,3,2
2026-09-22,30,34192,I,Palavas-les-Flots,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,2,3,0
2026-09-22,30,34194,G,Paulhan,"Commerce, reparation d'automobiles",0,0,0,0,1,1,0,0,0,0,0,1,3,-1
2026-09-22,30,34198,F,Pérols,Construction,0,0,0,0,0,1,0,0,0,0,0,2,3,-1
2026-09-22,30,34198,K,Pérols,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2026-09-22,30,34199,H,Pézenas,Transports et entreposage,0,0,0,0,0,1,0,0,0,0,0,2,3,-1
2026-09-22,30,34199,M,Pézenas,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,3,3,0
2026-09-22,30,34199,L,Pézenas,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,2,3,1
2026-09-22,30,34213,F,Poussan,Construction,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2026-09-22,30,34213,G,Poussan,"Commerce, reparation d'automobiles",0,0,1,0,1,0,0,0,0,0,0,1,3,0
2026-09-22,30,34217,M,Prades-le-Lez,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,3,3,0
2026-09-22,30,34217,K,Prades-le-Lez,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2026-09-22,30,34217,N,Prades-le-Lez,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2026-09-22,30,34227,I,Restinclières,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2026-09-22,30,34239,Z,Saint-André-de-Sangonis,Secteur non renseigne,1,0,0,1,1,0,0,0,0,0,0,0,3,1
2026-09-22,30,34240,G,Saint-Aunès,"Commerce, reparation d'automobiles",0,0,0,0,1,0,0,0,0,0,0,2,3,0
2026-09-22,30,34255,I,Saint-Gély-du-Fesc,Hebergement et restauration,0,0,0,0,0,0,0,0,1,0,1,2,3,-1
2026-09-22,30,34255,M,Saint-Gély-du-Fesc,"Activites specialisees, scientifiques et techniques",0,0,0,0,1,0,0,0,0,0,0,2,3,0
2026-09-22,30,34255,K,Saint-Gély-du-Fesc,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2026-09-22,30,34270,K,Saint-Jean-de-Védas,Activites financieres et d'assurance,1,0,0,0,0,0,0,0,0,0,0,2,3,1
2026-09-22,30,34274,M,Saint-Martin-de-Londres,"Activites specialisees, scientifiques et techniques",0,0,1,0,0,0,0,0,0,0,0,2,3,0
2026-09-22,30,34276,G,Saint-Mathieu-de-Tréviers,"Commerce, reparation d'automobiles",2,0,0,0,0,0,0,0,0,0,0,1,3,2
2026-09-22,30,34298,M,Sauvian,"Activites specialisees, scientifiques et techniques",1,0,0,0,0,1,0,0,0,0,0,1,3,0
2026-09-22,30,34299,C,Sérignan,Industrie manufacturiere,0,0,0,0,1,2,0,0,0,0,0,0,3,-2
2026-09-22,30,34299,L,Sérignan,Activites immobilieres,0,0,1,0,0,0,0,0,0,0,0,2,3,0
2026-09-22,30,34300,I,Servian,Hebergement et restauration,0,0,1,0,1,0,0,0,0,0,0,1,3,0
2026-09-22,30,34301,J,Sète,Information et communication,2,0,0,0,0,0,0,0,0,0,0,1,3,2
2026-09-22,30,34307,J,Sussargues,Information et communication,0,0,0,0,1,0,0,0,0,0,0,2,3,0
2026-09-22,30,34309,D,Teyran,Production et distribution d'energie,1,0,0,0,0,0,0,0,0,0,0,2,3,1
2026-09-22,30,34309,N,Teyran,Services administratifs et de soutien,0,0,0,0,1,2,0,0,0,0,0,0,3,-2
2026-09-22,30,34309,G,Teyran,"Commerce, reparation d'automobiles",0,0,0,0,0,1,0,0,0,0,0,1,3,-1
2026-09-22,30,34320,G,Vailhauquès,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,3,3,0
2026-09-22,30,34320,M,Vailhauquès,"Activites specialisees, scientifiques et techniques",0,0,1,0,0,0,0,0,0,0,0,2,3,0
2026-09-22,30,34332,F,Vias,Construction,0,0,0,0,0,0,0,0,0,0,0,2,3,0
2026-09-22,30,34333,F,Vic-la-Gardiole,Construction,0,0,0,0,0,0,0,0,0,0,0,2,3,0
2026-09-22,30,34333,K,Vic-la-Gardiole,Activites financieres et d'assurance,1,0,0,0,0,0,0,0,0,0,0,2,3,1
2026-09-22,30,34336,L,Villeneuve-lès-Béziers,Activites immobilieres,1,0,0,0,0,1,0,0,0,0,0,1,3,0
2026-09-22,30,34337,F,Villeneuve-lès-Maguelone,Construction,0,0,0,0,1,1,0,0,0,0,0,1,3,-1
2026-09-22,30,34337,C,Villeneuve-lès-Maguelone,Industrie manufacturiere,0,0,0,0,0,1,0,0,0,0,0,1,3,-1
2026-09-22,30,34340,J,Villetelle,Information et communication,0,0,1,0,0,0,0,0,0,0,0,2,3,0
2026-09-22,30,34344,P,La Grande-Motte,Enseignement,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2026-09-22,30,34344,R,La Grande-Motte,"Arts, spectacles et activites recreatives",0,0,0,0,0,0,0,0,0,0,0,3,3,0
2026-09-22,30,,M,Perpignan,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,1,0,1,0,0,1,0,2,-1
2026-09-22,30,,I,"Ginestas, Montpellier",Hebergement et restauration,0,0,0,1,1,0,0,0,0,0,0,0,2,0
2026-09-22,30,,G,"Avignon, Béziers","Commerce, reparation d'automobiles",0,0,0,1,1,0,0,0,0,0,0,0,2,0
2026-09-22,30,34003,R,Agde,"Arts, spectacles et activites recreatives",0,0,0,1,0,0,0,0,0,0,0,1,2,0
2026-09-22,30,34003,P,Agde,Enseignement,0,0,2,0,0,0,0,0,0,0,0,0,2,0
2026-09-22,30,34003,Q,Agde,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34003,Z,Agde,Secteur non renseigne,2,0,0,0,0,0,0,0,0,0,0,0,2,2
2026-09-22,30,34022,C,Baillargues,Industrie manufacturiere,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34022,N,Baillargues,Services administratifs et de soutien,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34023,L,Balaruc-les-Bains,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34023,I,Balaruc-les-Bains,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34024,I,Balaruc-le-Vieux,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34024,G,Balaruc-le-Vieux,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34025,G,Bassan,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34025,L,Bassan,Activites immobilieres,0,0,1,0,0,0,0,0,0,0,0,1,2,0
2026-09-22,30,34028,S,Bédarieux,Autres activites de services,0,0,0,0,0,1,0,0,0,0,0,0,2,-1
2026-09-22,30,34028,F,Bédarieux,Construction,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34028,K,Bédarieux,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34028,L,Bédarieux,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34028,C,Bédarieux,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34031,F,Bessan,Construction,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34032,P,Béziers,Enseignement,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34033,F,Boisseron,Construction,0,0,0,0,0,1,0,0,0,0,0,1,2,-1
2026-09-22,30,34037,M,Boujan-sur-Libron,"Activites specialisees, scientifiques et techniques",0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34039,M,Bouzigues,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34050,G,Candillargues,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34050,K,Candillargues,Activites financieres et d'assurance,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34052,I,Capestang,Hebergement et restauration,0,0,0,0,1,1,0,0,0,0,0,0,2,-1
2026-09-22,30,34058,K,Castries,Activites financieres et d'assurance,0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34058,Q,Castries,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34069,F,Cazouls-lès-Béziers,Construction,2,0,0,0,0,0,0,0,0,0,0,0,2,2
2026-09-22,30,34069,N,Cazouls-lès-Béziers,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34073,H,Cers,Transports et entreposage,1,0,0,0,1,0,0,0,0,0,0,0,2,1
2026-09-22,30,34073,G,Cers,"Commerce, reparation d'automobiles",1,0,1,0,0,0,0,0,0,0,0,0,2,1
2026-09-22,30,34074,K,Cessenon-sur-Orb,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34077,H,Clapiers,Transports et entreposage,2,0,0,0,0,0,0,0,0,0,0,0,2,2
2026-09-22,30,34077,L,Clapiers,Activites immobilieres,2,0,0,0,0,0,0,0,0,0,0,0,2,2
2026-09-22,30,34077,P,Clapiers,Enseignement,0,0,0,0,1,1,0,0,0,0,0,0,2,-1
2026-09-22,30,34079,I,Clermont-l'Hérault,Hebergement et restauration,0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34079,H,Clermont-l'Hérault,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34079,K,Clermont-l'Hérault,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34079,S,Clermont-l'Hérault,Autres activites de services,0,0,1,0,0,0,0,0,0,0,0,1,2,0
2026-09-22,30,34079,N,Clermont-l'Hérault,Services administratifs et de soutien,0,0,1,0,1,0,0,0,0,0,0,0,2,0
2026-09-22,30,34081,G,Colombiers,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,1,2,0
2026-09-22,30,34081,H,Colombiers,Transports et entreposage,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34082,G,Combaillaux,"Commerce, reparation d'automobiles",0,0,0,2,0,0,0,0,0,0,0,0,2,0
2026-09-22,30,34082,M,Combaillaux,"Activites specialisees, scientifiques et techniques",1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34088,M,Cournonterral,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,1,0,0,0,0,0,0,2,-1
2026-09-22,30,34090,L,Le Crès,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34090,M,Le Crès,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34094,L,Espondeilhan,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34095,C,Fabrègues,Industrie manufacturiere,0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34095,I,Fabrègues,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34095,L,Fabrègues,Activites immobilieres,2,0,0,0,0,0,0,0,0,0,0,0,2,2
2026-09-22,30,34101,C,Florensac,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34101,F,Florensac,Construction,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34101,I,Florensac,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34108,K,Frontignan,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34108,M,Frontignan,"Activites specialisees, scientifiques et techniques",0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34108,N,Frontignan,Services administratifs et de soutien,2,0,0,0,0,0,0,0,0,0,0,0,2,2
2026-09-22,30,34108,I,Frontignan,Hebergement et restauration,0,0,0,1,0,0,0,0,0,0,0,1,2,0
2026-09-22,30,34109,N,Gabian,Services administratifs et de soutien,1,0,0,0,1,0,0,0,0,0,0,0,2,1
2026-09-22,30,34111,K,Ganges,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34111,M,Ganges,"Activites specialisees, scientifiques et techniques",0,0,0,0,1,1,0,0,0,0,0,0,2,-1
2026-09-22,30,34111,L,Ganges,Activites immobilieres,1,0,1,0,0,0,0,0,0,0,0,0,2,1
2026-09-22,30,34113,N,Gigean,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34113,H,Gigean,Transports et entreposage,1,0,0,0,0,1,0,0,0,0,0,0,2,0
2026-09-22,30,34114,M,Gignac,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34116,H,Grabels,Transports et entreposage,1,0,0,0,0,1,0,0,0,0,0,0,2,0
2026-09-22,30,34120,M,Jacou,"Activites specialisees, scientifiques et techniques",0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34120,H,Jacou,Transports et entreposage,1,0,0,0,0,1,0,0,0,0,0,0,2,0
2026-09-22,30,34122,L,Jonquières,Activites immobilieres,1,0,1,0,0,0,0,0,0,0,0,0,2,1
2026-09-22,30,34123,N,Juvignac,Services administratifs et de soutien,1,0,0,0,0,1,0,0,0,0,0,0,2,0
2026-09-22,30,34123,Z,Juvignac,Secteur non renseigne,2,0,0,0,0,0,0,0,0,0,0,0,2,2
2026-09-22,30,34123,M,Juvignac,"Activites specialisees, scientifiques et techniques",1,0,0,0,0,1,0,0,0,0,0,0,2,0
2026-09-22,30,34123,K,Juvignac,Activites financieres et d'assurance,0,0,1,0,0,0,0,0,0,0,0,1,2,0
2026-09-22,30,34126,Q,Lamalou-les-Bains,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34126,M,Lamalou-les-Bains,"Activites specialisees, scientifiques et techniques",0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34127,L,Lansargues,Activites immobilieres,2,0,0,0,0,0,0,0,0,0,0,0,2,2
2026-09-22,30,34128,F,Laroque,Construction,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34129,S,Lattes,Autres activites de services,0,0,0,0,2,0,0,0,0,0,0,0,2,0
2026-09-22,30,34130,G,Laurens,"Commerce, reparation d'automobiles",1,0,0,0,0,1,0,0,0,0,0,0,2,0
2026-09-22,30,34134,G,Lavérune,"Commerce, reparation d'automobiles",0,0,0,0,0,2,0,0,0,0,0,0,2,-2
2026-09-22,30,34134,C,Lavérune,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34135,L,Lespignan,Activites immobilieres,1,0,0,0,1,0,0,0,0,0,0,0,2,1
2026-09-22,30,34135,G,Lespignan,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34136,J,Lézignan-la-Cèbe,Information et communication,2,0,0,0,0,0,0,0,0,0,0,0,2,2
2026-09-22,30,34140,M,Lignan-sur-Orb,"Activites specialisees, scientifiques et techniques",0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34140,G,Lignan-sur-Orb,"Commerce, reparation d'automobiles",1,0,1,0,0,0,0,0,0,0,0,0,2,1
2026-09-22,30,34142,L,Lodève,Activites immobilieres,1,0,0,0,0,1,0,0,0,0,0,0,2,0
2026-09-22,30,34142,G,Lodève,"Commerce, reparation d'automobiles",1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34142,M,Lodève,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34143,M,Loupian,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,1,0,0,0,0,0,0,2,-1
2026-09-22,30,34145,L,Lunel,Activites immobilieres,0,0,1,0,0,1,0,0,0,0,0,0,2,-1
2026-09-22,30,34145,Q,Lunel,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34146,G,Lunel-Viel,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34146,I,Lunel-Viel,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34148,C,Maraussan,Industrie manufacturiere,0,0,0,0,0,0,0,0,1,0,1,1,2,-1
2026-09-22,30,34150,H,Marseillan,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34150,S,Marseillan,Autres activites de services,0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34153,M,Les Matelles,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34157,J,Mèze,Information et communication,2,0,0,0,0,0,0,0,0,0,0,0,2,2
2026-09-22,30,34157,P,Mèze,Enseignement,0,0,0,0,0,1,0,0,0,0,0,0,2,-1
2026-09-22,30,34157,I,Mèze,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34157,M,Mèze,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34157,Z,Mèze,Secteur non renseigne,1,0,0,0,0,0,0,0,0,0,0,0,2,1
2026-09-22,30,34157,C,Mèze,Industrie manufacturiere,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34161,L,Montady,Activites immobilieres,0,0,1,0,1,0,0,0,0,0,0,0,2,0
2026-09-22,30,34162,N,Montagnac,Services administratifs et de soutien,0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34162,C,Montagnac,Industrie manufacturiere,0,0,0,0,0,1,0,0,0,0,0,1,2,-1
2026-09-22,30,34163,M,Montarnaud,"Activites specialisees, scientifiques et techniques",0,0,1,0,0,0,0,0,0,0,0,1,2,0
2026-09-22,30,34169,G,Montferrier-sur-Lez,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34172,A,Montpellier,"Agriculture, sylviculture et peche",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34172,E,Montpellier,"Eau, assainissement, dechets",0,0,0,0,2,0,0,0,0,0,0,0,2,0
2026-09-22,30,34176,M,Mudaison,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34179,M,Murviel-lès-Montpellier,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34183,M,Nissan-lez-Enserune,"Activites specialisees, scientifiques et techniques",0,0,1,0,0,1,0,0,0,0,0,0,2,-1
2026-09-22,30,34183,G,Nissan-lez-Enserune,"Commerce, reparation d'automobiles",0,0,0,0,0,1,0,0,0,0,0,1,2,-1
2026-09-22,30,34186,I,Octon,Hebergement et restauration,0,0,0,0,2,0,0,0,0,0,0,0,2,0
2026-09-22,30,34191,G,Pailhès,"Commerce, reparation d'automobiles",0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34192,J,Palavas-les-Flots,Information et communication,2,0,0,0,0,0,0,0,0,0,0,0,2,2
2026-09-22,30,34192,L,Palavas-les-Flots,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34194,S,Paulhan,Autres activites de services,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34198,I,Pérols,Hebergement et restauration,0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34198,P,Pérols,Enseignement,0,0,0,0,0,0,0,0,0,1,1,1,2,0
2026-09-22,30,34198,H,Pérols,Transports et entreposage,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34198,N,Pérols,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34199,C,Pézenas,Industrie manufacturiere,1,0,0,0,0,0,0,0,0,0,0,0,2,1
2026-09-22,30,34199,F,Pézenas,Construction,0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34202,Q,Pignan,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34203,G,Pinet,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34206,M,Poilhes,"Activites specialisees, scientifiques et techniques",1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34207,F,Pomérols,Construction,0,0,1,0,0,0,0,0,0,0,0,1,2,0
2026-09-22,30,34209,Q,Portiragnes,Sante humaine et action sociale,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34213,L,Poussan,Activites immobilieres,1,0,0,0,1,0,0,0,0,0,0,0,2,1
2026-09-22,30,34213,K,Poussan,Activites financieres et d'assurance,0,0,0,0,0,1,0,0,0,0,0,1,2,-1
2026-09-22,30,34213,M,Poussan,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,1,0,0,0,0,0,1,2,-1
2026-09-22,30,34217,H,Prades-le-Lez,Transports et entreposage,0,0,0,0,0,1,0,0,0,0,0,0,2,-1
2026-09-22,30,34217,J,Prades-le-Lez,Information et communication,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34224,G,Puissalicon,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34225,G,Puisserguier,"Commerce, reparation d'automobiles",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34225,J,Puisserguier,Information et communication,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34239,L,Saint-André-de-Sangonis,Activites immobilieres,2,0,0,0,0,0,0,0,0,0,0,0,2,2
2026-09-22,30,34240,N,Saint-Aunès,Services administratifs et de soutien,0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34240,L,Saint-Aunès,Activites immobilieres,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34240,I,Saint-Aunès,Hebergement et restauration,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34244,K,Saint-Brès,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34246,J,Entre-Vignes,Information et communication,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34247,G,Saint-Clément-de-Rivière,"Commerce, reparation d'automobiles",0,0,0,0,1,0,0,0,0,0,0,1,2,0
2026-09-22,30,34247,M,Saint-Clément-de-Rivière,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34249,S,Saint-Drézéry,Autres activites de services,1,0,0,0,0,1,0,0,0,0,0,0,2,0
2026-09-22,30,34255,N,Saint-Gély-du-Fesc,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34255,P,Saint-Gély-du-Fesc,Enseignement,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34255,J,Saint-Gély-du-Fesc,Information et communication,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34255,S,Saint-Gély-du-Fesc,Autres activites de services,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34255,Z,Saint-Gély-du-Fesc,Secteur non renseigne,1,0,0,0,0,0,0,1,0,0,1,0,2,1
2026-09-22,30,34256,G,Saint-Geniès-des-Mourgues,"Commerce, reparation d'automobiles",0,0,1,0,0,0,0,0,0,0,0,1,2,0
2026-09-22,30,34259,M,Saint-Georges-d'Orques,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34265,M,Saint-Jean-de-Cornies,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34268,M,Saint-Jean-de-la-Blaquière,"Activites specialisees, scientifiques et techniques",0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34270,C,Saint-Jean-de-Védas,Industrie manufacturiere,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34270,R,Saint-Jean-de-Védas,"Arts, spectacles et activites recreatives",0,0,0,0,0,0,0,0,1,0,1,1,2,-1
2026-09-22,30,34270,I,Saint-Jean-de-Védas,Hebergement et restauration,0,0,0,1,1,0,0,0,0,0,0,0,2,0
2026-09-22,30,34270,N,Saint-Jean-de-Védas,Services administratifs et de soutien,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34274,G,Saint-Martin-de-Londres,"Commerce, reparation d'automobiles",0,0,0,0,0,1,0,0,0,0,0,0,2,-1
2026-09-22,30,34276,P,Saint-Mathieu-de-Tréviers,Enseignement,0,0,0,0,0,1,0,0,0,0,0,0,2,-1
2026-09-22,30,34276,K,Saint-Mathieu-de-Tréviers,Activites financieres et d'assurance,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2026-09-22,30,34276,L,Saint-Mathieu-de-Tréviers,Activites immobilieres,1,0,0,0,0,0,0,0,0,0,0,1,2,1
2026-09-22,30,34280,M,Saint-Nazaire-de-Pézan,"Activites specialisees, scientifiques et techniques",0,0,0,0,2,0,0,0,0,0,0,0,2,0
